0.015200849,0.017517662,0.018228164
0.01153566,0.017517662,0.018228164
0.009703065,0.017517662,0.02006076
0.010313931,0.016906796,0.02006076
0.009703065,0.017517662,0.020671627
0.0072596064,0.01629593,0.021282488
0.0066487426,0.014463337,0.02006076
0.0066487426,0.012019878,0.018228164
0.00359442,0.011409013,0.017617302
0.0011509601,0.008965554,0.01883903
0.0017618248,0.006522095,0.017006436
-0.003125093,0.006522095,0.017617302
-0.004957687,0.0053003673,0.01883903
-0.00923374,0.0034677722,0.017617302
-0.008012011,0.0010243133,0.017006436
-0.00923374,-0.0020300094,0.015784707
-0.011677199,-0.0020300094,0.015784707
-0.015342387,-0.004473469,0.017006436
-0.017174982,-0.0063060634,0.015784707
-0.017174982,-0.0063060634,0.015173843
-0.020229306,-0.008749522,0.015173843
-0.022672765,-0.008749522,0.0145629775
-0.025727088,-0.010582116,0.018228164
-0.026337951,-0.01363644,0.019449895
-0.02878141,-0.013025575,0.018228164
-0.030614004,-0.011192981,0.018228164
-0.031835735,-0.011803846,0.015784707
-0.034279194,-0.012414711,0.015173843
-0.03550092,-0.01363644,0.012730384
-0.03733352,-0.01363644,0.010286925
-0.036111787,-0.014247305,0.012119519
-0.03794438,-0.015469034,0.012730384
-0.038555246,-0.014247305,0.012119519
-0.039776977,-0.0148581695,0.013341248
-0.038555246,-0.01363644,0.013341248
-0.04160957,-0.013025575,0.013952112
-0.04160957,-0.012414711,0.013952112
-0.04160957,-0.010582116,0.013952112
-0.042831298,-0.011192981,0.013341248
-0.04160957,-0.009360387,0.013952112
-0.04038784,-0.009360387,0.012730384
-0.039776977,-0.009971252,0.0145629775
-0.04038784,-0.010582116,0.013952112
-0.038555246,-0.011192981,0.013952112
-0.03794438,-0.01363644,0.013952112
-0.03550092,-0.015469034,0.012119519
-0.03489006,-0.016690765,0.013341248
-0.033668328,-0.017912492,0.013341248
-0.030614004,-0.020966817,0.011508653
-0.031835735,-0.022188546,0.012730384
-0.02878141,-0.024021141,0.012730384
-0.026948817,-0.025853734,0.010897789
-0.025116224,-0.027075464,0.012730384
-0.025116224,-0.027075464,0.0145629775
-0.020229306,-0.027075464,0.012119519
-0.01961844,-0.028908059,0.011508653
-0.01961844,-0.028297193,0.012119519
-0.015342387,-0.029518923,0.011508653
-0.015342387,-0.03196238,0.012730384
-0.014731523,-0.035016704,0.012730384
-0.012288064,-0.035016704,0.012730384
-0.01045547,-0.036849298,0.012730384
-0.009844605,-0.037460163,0.011508653
-0.007401146,-0.03807103,0.012119519
-0.0067902813,-0.03929276,0.013341248
-0.0043468224,-0.039903626,0.012730384
-0.0067902813,-0.038681895,0.010897789
-0.008012011,-0.035016704,0.012119519
-0.008012011,-0.034405842,0.011508653
-0.005568552,-0.03196238,0.011508653
-0.005568552,-0.029518923,0.011508653
-0.007401146,-0.025853734,0.010286925
-0.0061794166,-0.02279941,0.010897789
-0.0061794166,-0.020966817,0.00967606
-0.005568552,-0.017912492,0.0078434665
-0.0061794166,-0.017912492,0.0078434665
-0.008012011,-0.0148581695,0.00845433
-0.007401146,-0.011803846,0.007232601
-0.008012011,-0.009971252,0.006621735
-0.008622875,-0.008138658,0.004789142
-0.01045547,-0.008138658,0.004789142
-0.009844605,-0.0063060634,0.0035674125
-0.011066334,-0.0038626045,0.0035674125
-0.011066334,-0.0020300094,0.0011239536
-0.01045547,-1.9741617E-4,0.0011239536
-0.01045547,0.0022460427,-9.777583E-5
-0.011677199,0.004078636,5.130889E-4
-0.009844605,0.006522095,-7.0864055E-4
-0.011066334,0.0071329605,-9.777583E-5
-0.00923374,0.009576419,-0.00193037
-0.01045547,0.010187285,-0.0031520994
-0.008622875,0.0138524715,-0.0031520994
-0.00923374,0.015074203,-0.0037629642
-0.008012011,0.015074203,-0.0049846936
-0.0061794166,0.01629593,-0.0055955583
-0.005568552,0.015685068,-0.0055955583
-0.0037359577,0.015685068,-0.0055955583
-0.0019033635,0.014463337,-0.0055955583
0.0017618248,0.012019878,-0.0068172878
0.0023726886,0.010798149,-0.008039017
0.0023726886,0.007743826,-0.0068172878
0.005427013,0.0034677722,-0.0068172878
0.0042052837,-1.9741617E-4,-0.0068172878
0.007870472,-0.005084334,-0.008039017
0.0072596064,-0.009360387,-0.009260747
0.012146524,-0.016079899,-0.009260747
0.013368255,-0.020355951,-0.009260747
0.014589983,-0.024632005,-0.009260747
0.016422577,-0.030740652,-0.011093341
0.019476902,-0.034405842,-0.009871611
0.018255174,-0.037460163,-0.01231507
0.018255174,-0.040514488,-0.011704206
0.020087767,-0.04234708,-0.0135368
0.021309499,-0.044790544,-0.011093341
0.020698633,-0.047234,-0.011704206
0.020698633,-0.04967746,-0.014758529
0.019476902,-0.04967746,-0.0135368
0.018866036,-0.04967746,-0.015369394
0.018255174,-0.050288323,-0.015980259
0.015811715,-0.050899185,-0.015369394
0.015200849,-0.050288323,-0.017812852
0.012146524,-0.050288323,-0.017201988
0.01153566,-0.050288323,-0.015980259
0.0090922015,-0.049066596,-0.017201988
0.006037879,-0.047844864,-0.018423717
0.005427013,-0.04967746,-0.018423717
-0.0012924988,-0.045401406,-0.017201988
-0.0019033635,-0.042957947,-0.019645447
-0.0067902813,-0.042957947,-0.018423717
-0.008012011,-0.043568812,-0.019034583
-0.009844605,-0.037460163,-0.019645447
-0.014731523,-0.03562757,-0.019645447
-0.017785847,-0.030740652,-0.019645447
-0.0220619,-0.028297193,-0.019034583
-0.024505358,-0.027686328,-0.018423717
-0.025727088,-0.024021141,-0.019034583
-0.026948817,-0.027075464,-0.018423717
-0.02878141,-0.019745087,-0.020867176
-0.033668328,-0.016079899,-0.019034583
-0.036722653,-0.011803846,-0.019034583
-0.036111787,-0.009971252,-0.019645447
-0.03550092,-0.006916928,-0.018423717
-0.03550092,-0.0038626045,-0.017812852
-0.036111787,-0.0014191456,-0.014758529
-0.036111787,-0.0038626045,-0.0135368
-0.036722653,-0.0056951987,-0.011704206
-0.036111787,-0.007527793,-0.011093341
-0.036111787,-0.010582116,-0.009871611
-0.034279194,-0.01363644,-0.009871611
-0.03550092,-0.013025575,-0.008649882
-0.033668328,-0.0148581695,-0.0068172878
-0.02878141,-0.015469034,-0.006206423
-0.027559683,-0.017301628,-0.0068172878
-0.025727088,-0.0148581695,-0.0055955583
-0.022672765,-0.016079899,-0.0049846936
-0.01961844,-0.016079899,-0.0037629642
-0.017785847,-0.0148581695,-0.00193037
-0.014120658,-0.017301628,0.0011239536
-0.008622875,-0.017301628,0.0017348174
-0.0061794166,-0.017912492,0.0035674125
-0.003125093,-0.017912492,0.0029565487
-6.8163406E-4,-0.017301628,0.0054000076
0.0023726886,-0.018523358,0.007232601
0.0066487426,-0.016690765,0.00845433
0.010924797,-0.017301628,0.0078434665
0.013979119,-0.016690765,0.010286925
0.018866036,-0.016079899,0.010286925
0.020087767,-0.016690765,0.00967606
0.02192036,-0.014247305,0.010897789
0.02558555,-0.0148581695,0.012730384
0.028639872,-0.016079899,0.012730384
0.029861603,-0.014247305,0.012119519
0.03230506,-0.01363644,0.012730384
0.035970252,-0.0148581695,0.012119519
0.035970252,-0.0148581695,0.012730384
0.036581114,-0.014247305,0.012119519
0.038413707,-0.01363644,0.012119519
0.042078897,-0.013025575,0.012119519
0.03963544,-0.009360387,0.013341248
0.040246304,-0.006916928,0.013341248
0.04085717,-0.005084334,0.013341248
0.04146803,-0.002640875,0.012119519
0.040246304,-0.0014191456,0.012730384
0.039024573,0.0022460427,0.013341248
0.038413707,0.0053003673,0.013341248
0.037802845,0.0046895016,0.012730384
0.035970252,0.00835469,0.010897789
0.035970252,0.008965554,0.010897789
0.03352679,0.010798149,0.010286925
0.031694196,0.012019878,0.010897789
0.029250737,0.015074203,0.012119519
0.02802901,0.017517662,0.011508653
0.026807278,0.01996112,0.00967606
0.02436382,0.023015441,0.010286925
0.020698633,0.024848038,0.010286925
0.021309499,0.026680632,0.00845433
0.016422577,0.02912409,0.009065194
0.014589983,0.030956684,0.009065194
0.013979119,0.030956684,0.00845433
0.01275739,0.03340014,0.0060108714
0.008481338,0.035232738,0.00845433
0.0090922015,0.03340014,0.006621735
0.007870472,0.03156755,0.0060108714
0.0072596064,0.032178417,0.0041782763
0.0048161475,0.03156755,0.004789142
0.00359442,0.02912409,0.0035674125
0.00359442,0.02912409,0.002345683
0.0017618248,0.026069766,0.0011239536
0.0023726886,0.023626307,-9.777583E-5
0.0011509601,0.02240458,-0.0013195053
0.0011509601,0.019350255,-0.0031520994
0.0011509601,0.016906796,-0.0055955583
0.0011509601,0.014463337,-0.0068172878
0.0011509601,0.009576419,-0.006206423
0.00359442,0.005911231,-0.0074281525
0.0023726886,0.0022460427,-0.009260747
