-0.06877756,0.060316563,0.010323405
-0.08301592,0.052116394,9.109974E-4
-0.078092575,0.054687023,0.00842607
-0.0755496,0.069135666,0.014916658
-0.07894516,0.09655762,0.022752047
-0.07749033,0.0845809,0.0105673075
-0.07358217,0.06793213,0.015263319
-0.07200003,0.068032265,0.01062417
-0.07504463,0.06929064,0.028838158
-0.08508396,0.070500374,0.028033853
-0.09258032,0.057439804,0.015545368
-0.091555595,0.062241554,0.017597914
-0.08568907,0.07051468,0.028024673
-0.07739639,0.06562996,0.025459528
-0.07380915,0.06429291,0.028943658
